,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
3255,3,66.4,0,0.0,16,516.4785714,0.022222222,0.035555556,0.0,0.0,9,3,2,3,5,2,0,0
3256,0,0.0,0,0.0,2,0.0,0.041666667500000004,0.103571429,0.0,0.0,5,3,2,4,3,2,0,0
3257,3,77.83333333,0,0.0,26,812.1047619,0.021428571,0.038095238,0.0,0.0,11,1,2,3,2,2,0,0
3258,0,0.0,0,0.0,1,0.0,0.0,0.103571429,0.0,0.0,3,2,2,5,1,2,0,0
3259,2,88.0,0,0.0,3,95.5,0.0,0.02,0.0,0.0,5,1,2,3,2,1,0,0
3260,0,0.0,0,0.0,4,135.5,0.0,0.05,0.0,0.6,2,2,2,1,2,2,0,0
3261,0,0.0,0,0.0,3,62.25,0.0,0.066666667,0.0,0.0,12,1,1,7,2,2,0,0
3262,0,0.0,0,0.0,1,340.2,0.041666667500000004,0.075,0.0,0.0,5,1,1,3,2,2,1,0
3263,0,0.0,0,0.0,31,641.6558915,0.0,0.005376344,0.0,0.0,9,1,1,4,2,1,0,1
3264,1,11.0,0,0.0,1,0.0,0.0,0.1,0.0,0.0,8,2,6,1,3,2,0,0
3265,6,166.375,0,0.0,39,1858.833333,0.001515152,0.011818182,0.0,0.0,12,1,1,1,2,2,0,0
3266,0,0.0,0,0.0,21,761.25,0.0,0.014035088,0.0,0.0,5,3,2,3,1,2,0,0
3267,0,0.0,0,0.0,13,449.6,0.0,0.015384615,0.0,0.0,3,3,2,1,10,2,0,0
3268,0,0.0,0,0.0,21,1636.5,0.041666667500000004,0.065873016,0.0,0.4,5,2,4,1,3,2,0,0
3269,3,231.49999999999997,0,0.0,36,2281.208333,0.022916667,0.046203704,0.0,0.0,5,3,2,6,4,2,0,0
3270,0,0.0,0,0.0,5,36.0,0.041666667500000004,0.1,0.0,0.0,5,2,5,3,6,2,0,0
3271,0,0.0,0,0.0,45,1340.611199,0.028787879,0.028371212,0.0,0.0,5,3,2,3,18,2,0,0
3272,0,0.0,0,0.0,22,883.0,0.041666667500000004,0.103571429,0.0,0.0,5,3,2,1,13,2,0,0
3273,1,30.5,0,0.0,16,374.5,0.029411765,0.03627451,0.0,0.0,11,3,2,3,1,2,1,0
3274,0,0.0,0,0.0,9,79.75,0.0,0.025,0.0,0.0,12,2,4,1,2,2,1,0
3275,0,0.0,0,0.0,4,157.2,0.04,0.1,0.0,0.0,10,1,8,3,1,2,1,0
3276,6,213.5,0,0.0,11,303.5,0.0,0.016666667,0.0,0.0,12,8,13,9,20,0,0,1
3277,1,5.384615385,0,0.0,36,1195.726923,0.01372549,0.02254902,0.0,0.0,5,2,2,6,4,2,1,0
3278,0,0.0,0,0.0,9,980.5666667,0.0,0.011111111,0.0,0.0,9,2,2,5,2,1,0,1
3279,6,221.8333333,0,0.0,39,841.7833333,0.005426357,0.017585825,0.0,0.0,12,1,2,8,1,2,0,0
3280,0,0.0,0,0.0,52,1624.223485,0.007692308,0.032692308,0.0,1.0,5,2,2,7,6,2,1,0
3281,1,18.0,0,0.0,8,66.0,0.041666667500000004,0.0875,0.0,0.4,5,3,2,1,13,2,0,0
3282,1,85.0,0,0.0,12,413.8,0.0,0.003921569,0.0,0.0,3,1,1,1,2,2,0,0
3283,0,0.0,0,0.0,2,39.0,0.0,0.1,0.0,0.0,5,2,4,9,3,2,0,0
3284,0,0.0,0,0.0,2,19.2,0.041666667500000004,0.103571429,0.0,0.0,9,3,2,3,1,2,0,0
3285,6,142.9111111,0,0.0,13,264.3396825,0.0,0.034509804,0.0,0.0,9,1,1,3,5,2,0,0
3286,0,0.0,0,0.0,4,28.0,0.0,0.05,0.0,0.6,5,4,1,1,1,2,0,0
3287,0,0.0,0,0.0,40,1121.416667,0.0,0.022195122,0.0,0.0,11,2,2,3,2,2,0,0
3288,10,231.49999999999997,0,0.0,33,1467.654221,0.008,0.023038462,0.0,0.0,12,3,2,1,2,2,1,0
3289,3,189.0,0,0.0,26,1517.9,0.0,0.007142857,0.0,0.0,5,2,2,7,1,1,0,1
3291,0,0.0,0,0.0,1,0.0,0.041666667500000004,0.103571429,0.0,0.0,5,2,2,1,4,2,0,0
3292,9,231.49999999999997,0,0.0,22,612.8194444,0.015018315,0.025760906,0.0,0.0,11,3,2,4,2,2,1,1
3293,2,6.0,0,0.0,12,240.0,0.014285714,0.042857143,0.0,0.0,3,2,2,7,10,2,0,0
3294,4,231.49999999999997,0,0.0,29,1582.533333,0.006666667,0.022222222,0.0,0.0,10,2,2,4,1,2,0,0
3295,1,43.5,0,0.0,6,183.875,0.0,0.014285714,0.0,0.0,12,2,2,1,2,1,0,0
3296,0,0.0,0,0.0,49,1768.980303,0.0,0.004166667,0.0,0.0,11,3,2,4,11,2,1,1
3297,0,0.0,0,0.0,13,88.0,0.041666667500000004,0.103571429,0.0,0.6,5,3,2,1,3,2,0,0
3298,8,52.5,0,0.0,33,2714.958333,0.0,0.02,0.0,0.0,12,2,2,7,1,2,0,0
3299,0,0.0,0,0.0,24,2244.666667,0.008,0.028,0.0,0.0,3,2,2,1,1,2,0,0
3300,0,0.0,0,0.0,10,443.75,0.041666667500000004,0.07,0.0,0.0,11,1,8,8,1,2,0,1
3301,0,0.0,0,0.0,12,265.1666667,0.011111111,0.026111111,0.0,0.2,2,3,2,1,3,2,0,0
3302,8,157.0,0,0.0,24,1192.5,0.015151515,0.033760684,0.0,0.0,5,2,2,1,7,2,0,0
3303,4,92.0,0,0.0,19,473.0,0.0,0.004545455,0.0,0.0,5,3,2,3,1,2,0,0
3304,0,0.0,0,0.0,21,882.75,0.0,0.020408163,0.0,0.0,12,2,2,2,2,1,1,0
3305,0,0.0,0,0.0,1,0.0,0.041666667500000004,0.103571429,0.0,0.0,5,2,2,1,4,2,0,0
3306,1,0.0,0,0.0,10,304.0,0.0,0.02,0.0,0.0,5,3,2,4,4,2,1,0
3307,10,231.49999999999997,0,0.0,82,3394.1229175000003,0.004301075,0.015934735,0.0,0.0,7,2,2,1,13,2,1,0
3308,0,0.0,0,0.0,7,984.5,0.041666667500000004,0.071428571,0.0,0.0,11,2,2,2,3,2,0,0
3309,1,63.5,0,0.0,10,552.3333333,0.0,0.016363636,0.0,0.0,12,1,1,4,10,2,0,0
3311,1,11.5,0,0.0,10,234.475,0.0,0.011111111,0.0,0.0,3,1,1,1,2,2,1,0
3312,0,0.0,0,0.0,2,58.4,0.0,0.1,0.0,0.0,10,2,4,1,2,1,0,0
3313,0,0.0,0,0.0,5,155.25,0.0,0.103571429,0.0,0.0,11,1,1,1,1,2,0,0
3314,0,0.0,0,0.0,11,507.3333333,0.0,0.018181818,0.0,0.0,5,2,4,1,3,2,0,0
3316,0,0.0,0,0.0,3,428.5,0.0,0.066666667,0.0,0.0,11,1,1,3,8,2,0,1
3317,6,151.7,0,0.0,34,799.327381,0.017647059,0.023340336,0.0,0.0,12,3,2,1,2,2,0,0
3318,0,0.0,0,0.0,82,3006.883631,0.00462963,0.018585538,0.0,0.0,12,3,2,3,1,2,0,0
3319,0,0.0,0,0.0,1,0.0,0.041666667500000004,0.103571429,0.0,0.0,5,2,2,1,13,2,0,0
3320,10,231.49999999999997,0,0.0,82,3394.1229175000003,0.007542901,0.022135148,0.0,0.0,11,2,6,2,2,2,1,1
3321,0,0.0,0,0.0,5,288.5,0.0,0.0125,0.0,0.0,3,2,2,1,2,2,1,0
3322,1,11.0,0,0.0,20,285.6666667,0.0,0.022222222,0.0,0.0,5,2,10,3,3,2,0,0
3323,2,77.5,0,0.0,46,1066.566667,0.004255319,0.019148936,0.0,0.0,12,3,2,4,10,2,0,1
3324,6,180.0666667,0,0.0,3,111.8,0.0,0.007142857,0.0,0.0,8,2,2,9,5,1,1,0
3325,0,0.0,0,0.0,16,2337.0,0.0,0.013333333,0.0,0.0,3,2,2,1,1,2,0,1
3326,0,0.0,0,0.0,47,636.7,0.0,0.0,0.0,0.0,8,2,4,1,2,1,0,0
3327,6,61.66666667,0,0.0,18,397.6666667,0.0,0.011904762,0.0,0.0,5,2,2,1,4,2,0,1
3328,0,0.0,0,0.0,1,0.0,0.041666667500000004,0.103571429,0.0,0.0,5,2,2,5,13,2,0,0
3329,2,36.5,0,0.0,80,2762.770833,0.0,0.006410256,0.0,0.0,11,4,2,3,2,2,0,1
3330,5,105.5,0,0.0,32,1403.541667,0.0,0.00125,0.0,0.0,12,8,13,9,20,0,0,0
3331,3,204.4,0,0.0,4,117.0,0.0,0.028571429,0.0,0.0,11,2,2,6,2,1,0,0
3332,0,0.0,0,0.0,48,3394.1229175000003,0.020138889,0.034791667,0.0,0.0,5,3,2,2,13,2,0,0
3333,1,54.4,0,0.0,6,270.9,0.0,0.014285714,0.0,0.0,10,1,1,7,3,1,0,0
3334,0,0.0,0,0.0,3,21.0,0.0,0.066666667,0.0,0.0,11,2,4,2,2,2,1,1
3335,2,75.05,0,0.0,82,3394.1229175000003,0.019711538,0.03900641,0.0,0.0,8,3,2,1,1,2,0,0
3336,7,231.49999999999997,0,0.0,37,729.7916667,0.004545455,0.018181818,0.0,0.0,11,2,2,1,2,2,0,1
3337,0,0.0,0,0.0,4,142.0,0.0,0.05,0.0,0.6,5,2,2,1,13,2,0,0
3338,2,58.6,0,0.0,42,906.2333333,0.0,0.006976744,0.0,0.0,11,2,2,4,20,1,0,0
3339,4,226.6,0,0.0,33,849.7444444,0.021929825,0.042105263,0.0,0.0,9,3,2,1,13,2,1,0
3340,0,0.0,0,0.0,9,771.5,0.022222222,0.044444444,0.0,0.0,3,1,1,6,1,2,0,0
3341,3,231.49999999999997,0,0.0,11,385.74,0.0,0.007692308,0.0,0.0,10,2,2,1,2,2,0,1
3342,0,0.0,0,0.0,3,17.0,0.041666667500000004,0.103571429,0.0,0.0,5,2,2,1,3,2,0,0
3343,2,231.49999999999997,0,0.0,21,1845.666667,0.018787879,0.023939394,0.0,0.0,5,2,2,1,5,2,0,0
3344,0,0.0,0,0.0,2,11.0,0.0,0.1,0.0,0.0,8,3,2,1,4,2,0,0
3345,6,60.875,0,0.0,57,3394.1229175000003,0.003278689,0.027595628,0.0,0.0,11,2,2,1,2,2,0,0
3346,0,0.0,0,0.0,13,261.8,0.015384615,0.084615385,0.0,0.0,9,1,1,1,3,2,0,0
3347,5,231.49999999999997,0,0.0,21,998.4,0.004,0.008666667,0.0,0.0,5,3,3,1,4,2,0,1
3348,0,0.0,0,0.0,24,550.1666667,0.008333333,0.050833333,0.0,0.0,11,2,2,1,2,2,0,0
3349,0,0.0,0,0.0,6,530.0,0.016666667,0.041666667,0.0,0.0,11,3,2,3,2,2,1,0
3350,1,27.5,0,0.0,82,1403.720238,0.0,0.000589971,0.0,0.0,11,4,5,2,8,2,0,1
3351,0,0.0,0,0.0,33,783.6666667,0.006060606,0.027272727,0.0,0.0,11,2,2,1,3,2,0,0
3352,5,73.5,0,0.0,41,1705.041667,0.004545455,0.023982684,0.0,0.0,5,2,4,2,2,2,0,0
3353,1,29.0,0,0.0,20,451.9333333,0.014285714,0.020634921,0.0,0.4,5,3,2,1,2,2,0,0
3354,0,0.0,0,0.0,9,244.5,0.0,0.011111111,0.0,0.0,3,3,2,1,3,2,0,0
3355,8,121.0333333,0,0.0,9,230.8333333,0.0,0.035714286,0.0,0.0,11,2,2,1,3,2,0,0
3356,0,0.0,0,0.0,15,125.25,0.025,0.05,0.0,0.6,5,2,2,6,13,2,0,0
3357,0,0.0,0,0.0,6,31.0,0.0,0.033333333,0.0,0.0,10,2,5,1,1,2,0,0
3358,5,77.5,0,0.0,5,90.33333333,0.025,0.04375,0.0,0.0,5,3,2,1,13,2,0,0
3359,4,143.8333333,0,0.0,43,997.7083333,0.002222222,0.021111111,0.0,0.0,12,2,5,3,2,2,0,0
3360,1,0.0,0,0.0,19,2236.9,0.0,0.027777778,0.0,0.0,5,4,1,2,4,2,1,1
3361,0,0.0,0,0.0,10,249.0,0.04,0.064,0.0,0.0,11,1,1,8,3,2,0,0
3362,0,0.0,0,0.0,1,0.0,0.041666667500000004,0.103571429,0.0,0.0,11,2,2,2,2,2,0,0
3363,10,231.49999999999997,0,0.0,36,776.1666667,0.0,0.014880952,0.0,0.0,12,3,2,1,13,2,0,0
3364,0,0.0,0,0.0,37,1118.647186,0.0,0.008148148,0.0,0.0,3,1,1,1,2,2,1,0
3365,9,159.9166667,0,0.0,53,1262.488779,0.0,0.003448276,0.0,0.0,12,2,2,8,2,1,1,0
3366,0,0.0,0,0.0,27,892.9679487,0.014814815,0.022751323,0.0,0.0,12,2,2,3,2,2,1,0
3368,0,0.0,0,0.0,36,1388.2,0.005555556,0.027777778,0.0,0.0,11,2,2,3,2,2,1,0
3369,8,108.7,0,0.0,82,2651.943186,0.000888889,0.01426455,0.0,0.0,7,2,2,9,4,2,0,0
3370,8,85.5,0,0.0,41,1135.860714,0.0,0.025876068,0.0,1.0,5,2,2,1,2,2,1,0
3371,2,58.5,0,0.0,37,1351.908333,0.005405405,0.018670099,0.0,0.0,12,2,2,3,1,2,0,0
3372,3,23.2,0,0.0,24,809.4333333,0.0128,0.021333333,0.0,0.0,8,3,2,1,3,2,1,0
3373,8,156.25,0,0.0,48,1481.108333,0.003773585,0.008176101,0.0,0.0,12,2,4,4,1,2,0,0
3374,1,183.0,0,0.0,28,586.3722222,0.0,0.004021164,0.0,0.0,12,3,2,6,10,2,0,1
3375,2,231.49999999999997,0,0.0,59,3394.1229175000003,0.006779661,0.034387947,0.0,0.0,12,2,5,3,2,2,1,0
3376,0,0.0,0,0.0,41,2213.0,0.004545455,0.031060606,0.0,0.2,5,2,2,5,4,2,0,0
3377,10,231.49999999999997,0,0.0,82,3111.362121,0.0,0.006020558,0.0,0.0,10,2,5,4,2,2,0,0
3378,3,57.425,0,0.0,11,281.425,0.004166667,0.053125,0.0,0.0,11,2,2,4,2,2,0,0
3379,0,0.0,0,0.0,34,1006.257576,0.0,0.015196078,0.0,0.0,3,2,2,7,3,2,0,0
3380,5,231.49999999999997,0,0.0,82,3394.1229175000003,0.002,0.017,0.0,0.0,10,2,2,2,3,2,0,0
3381,0,0.0,0,0.0,65,2863.400427,0.003125,0.011346726,0.0,0.0,11,2,2,1,2,2,0,0
3382,0,0.0,0,0.0,45,2650.416667,0.013333333,0.034074074,0.0,0.0,12,3,7,2,1,2,1,0
3383,0,0.0,0,0.0,8,764.6666667,0.025,0.04375,0.0,0.0,11,3,2,4,10,2,0,0
3384,0,0.0,0,0.0,8,211.0,0.0,0.028571429,0.0,0.0,5,2,2,7,2,1,0,0
3385,1,7.0,0,0.0,28,471.0,0.02962963,0.066666667,0.0,1.0,5,2,2,7,3,2,1,0
3386,0,0.0,0,0.0,45,1478.07381,0.020454545,0.038636364,0.0,0.0,11,2,2,7,13,2,0,0
3387,1,15.0,0,0.0,29,1714.4,0.024074074,0.048765432,0.0,0.0,5,2,5,6,4,2,0,0
3388,0,0.0,0,0.0,57,3394.1229175000003,0.003508772,0.018421053,0.0,0.0,5,2,2,3,13,2,0,0
3389,0,0.0,0,0.0,5,87.0,0.04,0.06,0.0,0.6,5,2,2,3,6,2,0,0
3390,0,0.0,0,0.0,24,1242.0,0.02173913,0.062318841,0.0,0.0,11,2,2,7,1,2,0,0
3391,5,150.0,0,0.0,82,3394.1229175000003,0.003649635,0.011277952,0.0,0.0,11,1,1,2,10,2,1,0
3392,0,0.0,0,0.0,1,0.0,0.041666667500000004,0.103571429,0.0,0.0,3,2,5,1,3,2,0,0
3393,6,231.49999999999997,0,0.0,72,1032.761905,0.0,0.001388889,0.0,0.0,5,2,4,1,3,1,0,0
3394,0,0.0,0,0.0,42,922.3,0.019047619,0.034920635,0.0,0.0,8,3,2,8,2,2,0,0
3395,0,0.0,0,0.0,3,65.0,0.041666667500000004,0.103571429,0.0,0.0,5,3,2,2,1,2,0,0
3396,0,0.0,0,0.0,6,47.25,0.0,0.033333333,0.0,0.0,12,2,5,1,1,2,0,0
3397,0,0.0,0,0.0,9,123.1666667,0.022222222,0.077777778,0.0,0.0,11,2,2,9,3,2,0,0
3398,7,231.49999999999997,0,0.0,69,2599.015278,0.011805556,0.034545686,0.0,0.0,11,1,1,1,2,2,0,1
3399,2,63.79166667,0,0.0,18,385.2916667,0.017042607,0.03754386,0.0,0.0,11,3,2,3,2,2,0,0
3400,0,0.0,0,0.0,1,0.0,0.041666667500000004,0.103571429,0.0,0.8,5,2,2,1,1,2,0,0
3401,2,222.5,0,0.0,23,1183.9,0.04,0.058285714,0.0,0.0,12,2,2,6,2,2,0,0
3402,0,0.0,0,0.0,39,1020.013889,0.005405405,0.014226044,0.0,0.0,12,3,2,7,1,2,1,0
3403,3,63.4,0,0.0,10,70.93333333,0.0,0.016666667,0.0,0.0,9,2,2,1,5,1,0,0
3404,0,0.0,0,0.0,30,1093.175,0.0125,0.028125,0.0,0.0,12,2,2,1,2,2,1,0
3405,1,7.0,0,0.0,43,2325.611905,0.00952381,0.01814059,0.0,0.8,5,3,2,1,4,2,0,0
3406,0,0.0,0,0.0,27,468.5416667,0.014814815,0.022222222,0.0,0.0,12,3,2,3,3,2,1,0
3407,0,0.0,0,0.0,24,671.0886525,0.026666667,0.036566293,0.0,0.0,11,1,1,3,2,2,0,0
3408,0,0.0,0,0.0,5,672.5,0.0,0.04,0.0,0.0,3,2,2,1,1,2,0,0
3409,2,127.0,0,0.0,13,473.5,0.015384615,0.042307692,0.0,0.0,5,1,1,1,2,2,0,0
3410,0,0.0,0,0.0,31,881.4416667,0.017204301,0.02609319,0.0,0.0,10,3,2,2,13,2,1,0
3411,1,81.0,0,0.0,82,3359.625,0.0,0.015104167,0.0,0.0,11,2,2,3,1,2,0,1
3412,1,11.0,0,0.0,5,71.0,0.0,0.033333333,0.0,0.0,3,2,2,6,3,2,0,0
3413,10,182.7,0,0.0,60,632.25,0.005882353,0.011960784,0.0,0.0,10,4,2,1,3,2,0,0
3414,0,0.0,0,0.0,10,194.0,0.02,0.04,0.0,0.0,3,2,5,7,1,2,0,0
3415,1,139.5,0,0.0,82,1831.149084,0.0,0.000505051,0.0,0.0,12,2,2,3,2,1,0,0
3417,1,0.0,0,0.0,3,259.0,0.0,0.04,0.0,0.0,10,2,2,1,4,2,0,1
3418,0,0.0,0,0.0,82,3091.146033,0.004938272,0.019075614,0.0,0.0,11,2,2,1,1,2,0,0
3419,3,74.0,0,0.0,8,129.0,0.033333333,0.072222222,0.0,0.0,5,3,2,3,3,2,0,0
3420,0,0.0,0,0.0,1,0.0,0.041666667500000004,0.103571429,0.0,0.0,9,2,2,1,1,2,1,0
3421,0,0.0,0,0.0,2,19.0,0.0,0.1,0.0,0.0,5,1,1,3,3,2,0,0
3422,5,150.2,0,0.0,22,392.6,0.028,0.06,0.0,0.0,10,2,2,7,3,2,0,0
3423,0,0.0,0,0.0,36,868.4166667,0.0,0.001081081,0.0,0.0,5,3,2,7,2,1,1,1
3424,9,231.49999999999997,0,0.0,33,3239.418207,0.02,0.025011905,0.0,0.0,12,1,1,1,2,2,0,0
3425,0,0.0,0,0.0,47,778.7619048,0.041666667500000004,0.051999065,0.0,0.0,5,3,2,6,15,2,1,0
3426,0,0.0,0,0.0,77,1903.601743,0.003151515,0.029314358,0.0,0.0,12,1,1,3,1,2,0,0
3427,3,212.6,0,0.0,82,3394.1229175000003,0.0,0.00411985,0.0,0.0,9,2,2,7,1,2,0,0
3428,0,0.0,0,0.0,13,364.35,0.0,0.015384615,0.0,0.0,5,3,2,2,3,2,1,0
3429,1,8.0,0,0.0,46,689.0606061,0.002272727,0.012062937,0.0,0.0,11,2,2,2,11,2,1,1
3430,3,49.5,0,0.0,50,1570.362302,0.008959436,0.027766386,0.0,0.0,11,3,2,1,10,2,0,1
3431,0,0.0,0,0.0,19,725.9,0.0,0.005263158,0.0,0.0,5,1,2,1,4,2,0,0
3432,10,231.49999999999997,0,0.0,82,3394.1229175000003,0.001439737,0.010741385,0.0,0.0,5,2,2,1,1,2,0,0
3433,0,0.0,0,0.0,15,498.5,0.0,0.026666667,0.0,0.0,5,2,4,1,2,2,0,1
3434,1,0.0,0,0.0,4,31.0,0.0,0.05,0.0,0.0,3,2,2,2,10,2,1,0
3435,6,191.0,0,0.0,37,1874.841667,0.009302326,0.010077519,0.0,0.0,11,2,2,4,3,2,0,0
3436,0,0.0,0,0.0,59,1560.601163,0.005172414,0.010673235,0.0,0.0,3,1,1,1,2,2,0,0
3437,7,73.9,0,0.0,58,3394.1229175000003,0.0,0.010752688,0.0,0.0,10,2,2,1,2,2,0,0
3438,6,109.2,0,0.0,31,663.2777778,0.005882353,0.007058824,0.0,0.0,10,1,1,1,3,2,0,0
3439,0,0.0,0,0.0,3,47.5,0.041666667500000004,0.103571429,0.0,0.0,11,3,3,3,1,2,0,0
3440,5,226.09,0,0.0,37,692.87,0.0,0.001666667,0.0,0.0,10,1,1,4,4,2,0,0
3441,7,87.91666667,0,0.0,46,1621.025379,0.004081633,0.020544218,0.0,0.0,12,1,1,3,2,2,0,0
3442,10,231.49999999999997,0,0.0,82,3394.1229175000003,0.002469136,0.015526696,0.0,0.0,11,2,2,1,2,2,0,1
3443,1,9.0,0,0.0,7,638.0,0.0375,0.045833333,0.0,0.0,3,1,1,1,3,2,0,0
3444,0,0.0,0,0.0,1,0.0,0.041666667500000004,0.103571429,0.0,0.0,3,2,4,3,1,2,0,0
3445,6,231.49999999999997,0,0.0,12,568.1,0.0,0.0125,0.0,0.0,11,2,4,5,2,1,0,1
3446,0,0.0,0,0.0,6,166.0,0.0,0.033333333,0.0,0.0,12,2,2,1,3,2,0,0
3447,5,231.49999999999997,0,0.0,82,3394.1229175000003,0.012433862,0.023856765,0.0,0.6,5,3,2,1,4,2,0,0
3448,10,200.4166667,0,0.0,7,72.41666667,0.0,0.004761905,0.0,0.0,12,8,13,9,20,0,0,0
3449,2,231.49999999999997,0,0.0,46,2756.19246,0.0,0.01765792,0.0,0.0,11,3,2,1,2,2,1,0
3450,1,10.0,0,0.0,82,706.2996032,0.0,0.002439024,0.0,1.0,5,2,2,4,2,2,1,0
3452,0,0.0,0,0.0,43,813.8,0.023255814,0.03255814,0.0,0.6,5,2,5,1,2,2,0,0
3453,0,0.0,0,0.0,2,264.75,0.0,0.1,0.0,0.0,11,1,1,9,3,2,0,0
3454,4,57.0,0,0.0,10,497.1,0.0,0.009848485,0.0,0.0,5,1,1,8,2,2,0,0
3455,0,0.0,0,0.0,10,148.5,0.041666667500000004,0.096666667,0.0,0.4,5,1,1,1,2,2,0,0
3456,0,0.0,0,0.0,8,219.0,0.0,0.025,0.0,0.0,12,2,5,3,2,2,0,0
3457,0,0.0,0,0.0,5,57.0,0.0,0.04,0.0,0.6,5,2,2,3,1,2,0,0
3458,0,0.0,0,0.0,24,1017.775758,0.041666667500000004,0.049224806,0.0,0.0,11,2,2,9,20,2,1,0
3459,1,9.0,0,0.0,49,1164.416667,0.041666667500000004,0.064,0.0,1.0,5,3,2,1,4,2,1,0
3460,4,34.83333333,0,0.0,32,929.0833333,0.005714286,0.016190476,0.0,0.0,12,2,2,1,2,1,0,1
3461,0,0.0,0,0.0,4,81.0,0.0,0.025,0.0,0.0,3,2,2,3,2,2,0,0
3462,0,0.0,0,0.0,2,171.0,0.0,0.1,0.0,0.0,3,3,2,2,2,2,1,0
3463,0,0.0,0,0.0,3,95.0,0.041666667500000004,0.103571429,0.0,0.0,11,1,1,9,3,2,0,0
3464,1,13.1,0,0.0,82,3394.1229175000003,0.003477744,0.015856149,0.0,0.0,7,2,2,1,1,2,1,0
3465,0,0.0,0,0.0,17,601.0333333,0.041666667500000004,0.092156863,0.0,0.0,8,3,2,3,1,2,0,1
3466,4,50.33333333,0,0.0,3,28.33333333,0.0,0.016666667,0.0,0.0,12,2,2,9,10,2,0,0
3467,10,231.49999999999997,0,0.0,82,3394.1229175000003,0.009900332,0.027062016,0.0,0.0,9,2,2,4,13,2,0,0
3468,0,0.0,0,0.0,25,770.0285714,0.0112,0.034933333,0.0,0.0,3,3,2,8,10,2,0,0
3469,0,0.0,0,0.0,8,133.0,0.0,0.025,0.0,0.0,5,1,1,1,3,2,1,0
3470,0,0.0,0,0.0,24,566.7272727,0.026086957,0.052318841,0.0,0.8,5,3,2,2,13,2,0,0
3471,1,3.0,0,0.0,6,66.83333333,0.0,0.0125,0.0,0.0,3,2,4,1,8,1,0,0
3472,0,0.0,0,0.0,48,1900.675,0.008510638,0.009574468,0.0,0.0,11,1,1,3,10,2,1,1
3473,5,107.5,0,0.0,31,2221.0,0.002857143,0.01047619,0.0,0.0,11,2,2,9,3,2,0,0
3474,0,0.0,0,0.0,42,1433.083333,0.005,0.02575,0.0,0.4,5,2,2,1,11,2,0,0
3475,0,0.0,0,0.0,26,1435.375,0.0,0.020833333,0.0,0.0,12,2,2,4,2,2,0,0
3476,3,62.5,0,0.0,46,1048.107143,0.004,0.013,0.0,0.0,12,2,2,3,2,2,0,1
3477,2,52.5,0,0.0,13,605.5,0.0,0.006666667,0.0,0.0,11,2,2,3,2,2,0,0
3478,6,62.75,0,0.0,46,1098.524802,0.007083333,0.016529882,0.0,0.0,11,1,1,4,8,2,0,0
3479,10,231.49999999999997,0,0.0,82,3394.1229175000003,0.00455693,0.012050716,0.0,0.0,11,2,2,4,2,2,0,1
3480,6,70.58,0,0.0,15,296.58,0.0,0.028571429,0.0,0.0,11,2,4,1,3,2,0,0
3481,0,0.0,0,0.0,8,70.66666667,0.025,0.05,0.0,0.0,3,2,2,9,10,2,0,0
3482,4,41.2,0,0.0,15,142.4,0.022222222,0.077777778,0.0,0.0,7,1,1,4,2,2,0,0
3483,2,55.5,0,0.0,25,2466.533333,0.007407407,0.028888889,0.0,0.0,12,2,2,1,2,2,0,0
3484,2,35.0,0,0.0,2,6.0,0.0,0.05,0.0,0.0,3,2,2,9,2,1,0,0
3485,0,0.0,0,0.0,26,2553.625,0.015384615,0.029487179,0.0,0.0,11,2,2,3,8,2,0,0
3486,10,199.4562728,0,0.0,82,3394.1229175000003,0.009853301,0.022771363,0.0,0.0,8,2,2,1,1,2,0,0
3487,0,0.0,0,0.0,36,1018.018025,0.01025641,0.038075929,0.0,0.0,11,2,2,1,2,2,0,0
3488,7,231.49999999999997,0,0.0,5,50.0,0.0,0.05,0.0,0.0,12,1,1,3,2,2,0,0
3489,0,0.0,0,0.0,7,251.6666667,0.028571429,0.011428571,0.0,0.0,3,3,2,1,6,2,1,0
3490,9,231.49999999999997,0,0.0,19,1227.0,0.0,0.017391304,0.0,0.0,5,3,2,1,4,2,0,0
3491,0,0.0,0,0.0,8,642.0,0.0,0.028571429,0.0,0.0,12,2,2,3,2,1,0,1
3492,2,146.9,0,0.0,45,3394.1229175000003,0.011363636,0.019859307,0.0,0.0,10,2,2,8,2,2,0,0
3493,0,0.0,0,0.0,5,82.0,0.0,0.04,0.0,0.0,11,2,2,9,8,2,0,0
3494,0,0.0,0,0.0,5,24.0,0.04,0.103571429,0.0,0.0,5,1,1,1,4,2,1,0
3495,0,0.0,0,0.0,14,1131.208333,0.0,0.015384615,0.0,0.0,11,3,2,3,11,2,1,1
3496,0,0.0,0,0.0,11,546.75,0.036363636,0.054545455,0.0,0.0,11,2,2,5,1,2,0,0
3497,2,129.0,0,0.0,16,1835.5,0.003703704,0.031481481,0.0,0.0,8,2,4,9,6,2,0,0
3498,3,67.5,0,0.0,30,761.75,0.0,0.015053763,0.0,0.0,12,2,4,1,1,2,1,1
3499,0,0.0,0,0.0,3,0.0,0.041666667500000004,0.103571429,0.0,0.0,11,1,8,9,1,2,1,0
3500,3,231.49999999999997,0,0.0,20,1201.6,0.011111111,0.022222222,0.0,0.2,5,3,2,1,13,2,0,0
